chr	start	end	name	annotation	description	region	distance	subregion	insideDistance	exonnumber	nexons	UTR	strand	geneL	codingL	Geneid	subjectHits
chr1	12595082	12595275			inside intron	inside	21421	inside intron	-14415	2	2	inside transcription region	-	36928		ENSG00000162496.10	111369
chr1	12618874	12619640			inside exon	inside	855	inside exon	0	1	1	inside transcription region	+	2361		ENSG00000288927.3	316626
chr1	13326335	13327587			close to 3'	close to 3'	2296				2		+	479		ENSG00000228229.2	196740
chr1	13584598	13584774			inside intron	inside	328	inside intron	-256	1	7	5' UTR	+	32294		ENSG00000162493.17	111355
chr1	13944413	13945468			inside intron	inside	51621	inside intron	-50656	1	17	inside transcription region	+	1225251		ENSG00000189337.17	156610
chr1	14125452	14126407			inside intron	inside	232660	inside intron	54027	2	17	inside transcription region	+	1225251		ENSG00000189337.17	156610
chr1	14731887	14732091			inside intron	inside	133170	inside intron	-132663	2	9	inside transcription region	+	467080		ENSG00000189337.17	156613
chr1	15196179	15196611			inside intron	inside	42411	inside intron	13878	2	4	5' UTR	+	66625		ENSG00000171729.14	130942
chr1	15833243	15833361			inside intron	inside	1501	inside intron	1374	1	2	inside transcription region	-	15761		ENSG00000179743.5	142800
chr1	16017674	16018200			covers exon(s)	inside	1394	covers exon(s)	0	2	4	inside transcription region	-	5566		ENSG00000173641.18	134399
chr1	16056047	16056229			inside intron	inside	3724	inside intron	-288	4	5	inside transcription region	+	4985		ENSG00000184908.20	149469
chr1	16064101	16065065			inside intron	inside	8567	inside intron	-1566	2	6	inside transcription region	-	15353		ENSG00000185519.9	150747
chr1	16067296	16068499			covers exon(s)	inside	5133	covers exon(s)	0	2	6	inside transcription region	-	15353		ENSG00000185519.9	150747
chr1	16106869	16108127			downstream	downstream	47942				17		-	31732		ENSG00000142627.13	88253
chr1	16114911	16115193			downstream	downstream	40876				17		-	31732		ENSG00000142627.13	88253
chr1	16145237	16145506			inside intron	inside	944	inside intron	916	1	6	inside transcription region	-	11890		ENSG00000142627.13	88255
chr1	16206184	16206316			inside exon	inside	210	inside exon	0	1	2	inside transcription region	-	677		ENSG00000142632.17	88262
chr1	16207472	16207722			overlaps exon downstream	inside	4930	overlaps exon downstream	0	4	16	inside transcription region	-	14798		ENSG00000142632.17	88258
chr1	16244042	16244536			promoter	promoter	759				2		-	2222		ENSG00000293791.1	342307
chr1	16520558	16521396			inside intron	inside	13843	inside intron	-5416	2	2	inside transcription region	-	20262		ENSG00000233421.6	213327
chr1	16677941	16678490			inside intron	inside	2120	inside intron	1190	2	4	inside transcription region	-	45575		ENSG00000291072.2	330179
chr1	16692155	16692668			inside intron	inside	4623	inside intron	-860	4	4	inside transcription region	-	6839		ENSG00000290849.2	326105
chr1	16696492	16697118			covers exon(s)	inside	173	covers exon(s)	0	3	4	inside transcription region	-	6839		ENSG00000290849.2	326105
chr1	16861851	16861981			inside intron	inside	2191	inside intron	-1274	2	3	inside transcription region	+	48235		ENSG00000302843.1	365258
chr1	16872215	16872389			inside intron	inside	12555	inside intron	-11638	2	3	inside transcription region	+	48235		ENSG00000302843.1	365258
chr1	16888829	16888969			inside intron	inside	29169	inside intron	18674	3	3	inside transcription region	+	48235		ENSG00000302843.1	365258
chr1	16889582	16889910			inside intron	inside	29922	inside intron	17733	3	3	inside transcription region	+	48235		ENSG00000302843.1	365258
chr1	16960935	16961328			overlaps exon downstream	inside	39004	overlaps exon downstream	0	27	37	inside transcription region	+	51033		ENSG00000058453.17	9598
chr1	17117659	17118533			inside intron	inside	902	inside intron	746	1	11	inside transcription region	-	40404		ENSG00000117115.13	52782
chr1	17148890	17149111			upstream	upstream	29439				16		-	52690		ENSG00000117115.13	52779
chr1	18106941	18107239			promoter	promoter	559				10		+	270685		ENSG00000117154.12	52873
chr1	18575440	18576623			upstream	upstream	18791				1		+	222		ENSG00000225478.2	187183
chr1	18761423	18762619			downstream	downstream	130577				10		+	118020		ENSG00000009709.13	2972
chr1	18784007	18785106			downstream	downstream	153161				10		+	118020		ENSG00000009709.13	2972
chr1	18818673	18819288			downstream	downstream	40372				6		-	20061		ENSG00000179002.6	141988
chr1	18847516	18848811			inside intron	inside	10849	inside intron	529	4	6	inside transcription region	-	20061		ENSG00000179002.6	141988
chr1	19273884	19274447			overlaps 5'	overlaps 5'	0	overlaps exon upstream	0	1	7	overlaps 5' UTR	-	7091		ENSG00000211454.16	173079
chr1	19288241	19288575			overlaps exon downstream	inside	195	overlaps exon downstream	0	1	7	inside transcription region	-	6197		ENSG00000162482.5	111346
chr1	19439414	19439850			inside intron	inside	45689	inside intron	45585	1	5	inside transcription region	-	128884		ENSG00000077549.19	17107
chr1	19645400	19645819			inside intron	inside	48332	inside intron	9192	3	5	3'UTR	+	59859		ENSG00000270136.6	287337
chr1	20343104	20344143			overlaps exon downstream	inside	10186	overlaps exon downstream	0	5	10	inside transcription region	+	21304		ENSG00000158816.16	106989
chr1	20481839	20482856			overlaps exon downstream	inside	560	overlaps exon downstream	0	1	2	inside transcription region	+	2303		ENSG00000296909.1	350301
chr1	20554424	20554517			inside exon	inside	1851	inside exon	0	1	1	3'UTR	+	2447		ENSG00000183114.8	146877
chr1	20705228	20705626			inside intron	inside	12391	inside intron	-328	5	15	inside transcription region	-	54001		ENSG00000117245.13	52921
chr1	21360997	21361562			downstream	downstream	14688				2		+	1585		ENSG00000296859.1	350195
chr1	21437255	21437946			covers exon(s)	inside	475	covers exon(s)	0	2	3	inside transcription region	+	3036		ENSG00000295832.1	347321
chr1	21565448	21566057			inside intron	inside	14169	inside intron	-1231	6	12	inside transcription region	+	26733		ENSG00000162551.14	111437
chr1	21650421	21651304			inside intron	inside	17979	inside intron	-624	4	6	inside transcription region	-	46360		ENSG00000076864.21	16659
chr1	21652676	21653243			inside intron	inside	16040	inside intron	-2879	4	6	inside transcription region	-	46360		ENSG00000076864.21	16659
chr1	21668095	21668460			inside intron	inside	823	inside intron	50	2	6	inside transcription region	-	46360		ENSG00000076864.21	16659
chr1	21874947	21875305			overlaps exon upstream	inside	62005	overlaps exon upstream	0	26	97	inside transcription region	-	115066		ENSG00000142798.20	88433
chr1	21914718	21915410			inside intron	inside	21900	inside intron	-18407	2	97	inside transcription region	-	115066		ENSG00000142798.20	88433
chr1	22011488	22012964			inside intron	inside	6183	inside intron	-1630	2	4	inside transcription region	+	25312		ENSG00000285959.1	306477
chr1	22318486	22318828			inside intron	inside	30299	inside intron	10547	2	2	inside transcription region	+	41421		ENSG00000302675.1	364899
chr1	22593120	22593755			covers exon(s)	inside	29631	covers exon(s)	0	7	17	inside transcription region	+	40106		ENSG00000070886.12	13810
chr1	22676662	22677567			upstream	upstream	13408				2		-	15227		ENSG00000308848.1	382318
chr1	22916643	22916980			inside exon	inside	205678	inside exon	0	17	17	3'UTR	+	210535		ENSG00000133216.17	72194
chr1	22952946	22953343			overlaps 3'	overlaps 3'	19523	overlaps exon downstream	0	8	8	overlaps 3'UTR	-	19823		ENSG00000215906.9	178384
chr1	22954052	22954277			inside intron	inside	18589	inside intron	-27	8	8	inside transcription region	-	19823		ENSG00000215906.9	178384
chr1	23558330	23558421			inside intron	inside	36406	inside intron	14325	3	3	inside transcription region	+	52220		ENSG00000307540.1	379064
chr1	23569085	23569420			inside intron	inside	1996	inside intron	-1760	1	2	inside transcription region	+	7055		ENSG00000307540.1	379065
chr1	23868757	23869097			promoter	promoter	467				8		-	23213		ENSG00000179163.12	142205
chr1	24111931	24112155			overlaps 5'	overlaps 5'	0	covers exon(s)	0	1	37	5' UTR	-	56094		ENSG00000142661.19	88280
chr1	24904643	24904969			covers exon(s)	inside	23829	covers exon(s)	0	5	5	inside transcription region	-	26226		ENSG00000020633.19	4973
chr1	24913797	24914564			inside intron	inside	14234	inside intron	4675	3	5	inside transcription region	-	26226		ENSG00000020633.19	4973
chr1	24933019	24933857			inside intron	inside	31264	inside intron	-3166	3	3	inside transcription region	-	35384		ENSG00000020633.19	4974
chr1	24969851	24970518			inside exon	inside	347	inside exon	0	1	1	inside transcription region	-	2442		ENSG00000261025.2	274926
chr1	25245911	25246117			inside intron	inside	13326	inside intron	12247	2	2	inside transcription region	+	26218		ENSG00000284657.2	303670
chr1	25268316	25269323			inside intron	inside	68890	inside intron	-21286	2	2	5' UTR	-	91518		ENSG00000117616.18	53409
chr1	25280760	25283879			inside intron	inside	8212	inside intron	693	2	9	inside transcription region	+	56663		ENSG00000187010.21	153275
chr1	25290329	25291425			covers exon(s)	inside	17781	covers exon(s)	0	3	9	inside transcription region	+	56663		ENSG00000187010.21	153275
chr1	25305139	25309319			covers exon(s)	inside	32591	covers exon(s)	0	7	9	inside transcription region	+	56663		ENSG00000187010.21	153275
chr1	25319920	25321822			inside intron	inside	47372	inside intron	-2840	8	9	inside transcription region	+	56663		ENSG00000187010.21	153275
chr1	25330724	25331255			inside intron	inside	6146	inside intron	5784	1	3	inside transcription region	-	32605		ENSG00000117616.18	53413
chr1	25406656	25407608			inside intron	inside	13240	inside intron	1074	3	4	inside transcription region	-	18252		ENSG00000188672.19	155522
chr1	25544679	25545101			inside intron	inside	980	inside intron	-892	1	10	inside transcription region	+	47501		ENSG00000157978.13	106185
chr1	25567244	25567588			inside exon	inside	2653	inside exon	0	3	3	inside transcription region	+	3045		ENSG00000157978.13	106191
chr1	25618242	25618622			overlaps exon downstream	inside	392	overlaps exon downstream	0	1	13	5' UTR	+	166600		ENSG00000117643.16	53489
chr1	26134710	26136734			upstream	upstream	8238				2		-	8431		ENSG00000309933.1	384858
chr1	26164767	26164947			inside intron	inside	4016	inside intron	-311	4	4	inside transcription region	-	4862		ENSG00000282872.2	301358
chr1	26168978	26169476			promoter	promoter	15				4		-	4862		ENSG00000282872.2	301358
chr1	26200416	26201583			covers exon(s)	inside	9788	covers exon(s)	0	9	10	overlaps 3'UTR	+	12340		ENSG00000188782.9	155670
chr1	26530419	26530664			inside intron	inside	641	inside intron	-435	1	22	inside transcription region	+	45236		ENSG00000117676.14	53504
chr1	27102505	27102784			overlaps two exons	inside	11	overlaps two exons	0	2	6	inside transcription region	-	2450		ENSG00000090020.11	22645
chr1	27357869	27358003			overlaps exon upstream	inside	6765	overlaps exon upstream	0	20	27	inside transcription region	-	9560		ENSG00000142733.18	88386
chr1	27360847	27360894			covers exon(s)	inside	3874	covers exon(s)	0	13	27	inside transcription region	-	9560		ENSG00000142733.18	88386
chr1	27519378	27519537			upstream	upstream	2909				2		+	8281		ENSG00000237429.2	225809
chr1	27564493	27565582			inside intron	inside	38581	inside intron	-5609	3	3	inside transcription region	-	45349		ENSG00000126705.15	63519
chr1	27567289	27567437			inside intron	inside	36726	inside intron	-8405	3	3	inside transcription region	-	45349		ENSG00000126705.15	63519
chr1	27725107	27725322			overlaps exon upstream	inside	441	overlaps exon upstream	0	2	2	inside transcription region	-	897		ENSG00000287244.2	311504
chr1	27935874	27936177			inside intron	inside	764	inside intron	-629	1	7	inside transcription region	+	24041		ENSG00000130768.15	68278
chr1	28246210	28247193			overlaps exon downstream	inside	17	overlaps exon downstream	0	1	3	inside transcription region	-	6231		ENSG00000270605.2	287850
chr1	28775556	28775862			downstream	downstream	38616				4		+	32835		ENSG00000198492.16	163004
chr1	29123087	29123302			inside intron	inside	601	inside intron	553	1	2	5' UTR	-	4474		ENSG00000253304.2	254293
chr1	29476803	29477677			inside intron	inside	33856	inside intron	-33804	1	5	inside transcription region	+	243629		ENSG00000300547.1	359554
chr1	29706850	29707827			close to 3'	close to 3'	1720				2		-	700		ENSG00000228176.2	196571
chr1	30054240	30056124			upstream	upstream	5795				3		+	3866		ENSG00000304118.1	368853
chr1	30266967	30269730			downstream	downstream	36738				3		+	30959		ENSG00000306242.1	375194
chr1	30518529	30520800			downstream	downstream	56025				1		-	170		ENSG00000289710.1	319749
chr1	30685830	30686151			downstream	downstream	11387				2		-	2110		ENSG00000301774.1	362733
chr1	30730383	30730786			promoter	promoter	907				2		+	1734		ENSG00000287510.1	312653
chr1	30748668	30749349			inside intron	inside	8408	inside intron	-6118	2	2	inside transcription region	-	16068		ENSG00000162511.8	111377
chr1	30782925	30783403			promoter	promoter	479				3		-	7450		ENSG00000306105.1	374851
chr1	30807491	30807960			downstream	downstream	17342				2		-	14982		ENSG00000229607.2	201444
chr1	31154431	31154704			overlaps 5'	overlaps 5'	0	overlaps exon upstream	0	1	2	inside transcription region	+	1659		ENSG00000308292.1	380985
chr1	31181415	31181716			overlaps exon upstream	inside	58171	overlaps exon upstream	0	7	7	overlaps 3'UTR	-	60142		ENSG00000084628.10	20106
chr1	31434531	31434844			inside intron	inside	36308	inside intron	-6921	2	2	inside transcription region	-	44742		ENSG00000305880.1	374339
chr1	31586532	31588089			overlaps 3'	overlaps 3'	3019	covers exon(s)	0	4	5	inside transcription region	+	4173		ENSG00000142910.16	88513
chr1	31703501	31703815			inside intron	inside	245	inside intron	21	1	4	inside transcription region	-	5570		ENSG00000084636.18	20127
chr1	31705099	31705339			promoter	promoter	780				41		-	25089		ENSG00000084636.18	20122
chr1	31755592	31756348			overlaps exon downstream	inside	8545	overlaps exon downstream	0	2	6	inside transcription region	-	23093		ENSG00000121753.13	57511
chr1	31762004	31762522			inside intron	inside	2371	inside intron	2157	1	6	inside transcription region	-	23093		ENSG00000121753.13	57511
chr1	31944235	31944369			inside intron	inside	487	inside intron	223	1	2	inside transcription region	-	25726		ENSG00000184007.22	148174
chr1	32239591	32239985			inside exon	inside	1725	inside exon	0	1	1	inside transcription region	-	2251		ENSG00000291132.2	332448
chr1	32275200	32275996			covers exon(s)	inside	1068	covers exon(s)	0	7	13	inside transcription region	+	12030		ENSG00000182866.18	146300
chr1	32336742	32337368			inside intron	inside	1389	inside intron	-1237	1	2	inside transcription region	+	13751		ENSG00000305107.1	372577
chr1	32427513	32427692			inside intron	inside	855	inside intron	-699	1	3	inside transcription region	+	37938		ENSG00000304771.1	371723
chr1	32470923	32471300			inside exon	inside	5851	inside exon	0	2	4	inside transcription region	+	31614		ENSG00000273274.2	292071
chr1	32695190	32695379			inside exon	inside	7377	inside exon	0	2	4	inside transcription region	-	21265		ENSG00000162520.15	111391
chr1	32703744	32703957			promoter	promoter	148				2		-	8031		ENSG00000162520.15	111392
chr1	32755169	32755420			inside intron	inside	1148	inside intron	-988	1	7	inside transcription region	+	20949		ENSG00000162522.11	111415
chr1	32870127	32870245			inside intron	inside	2235	inside intron	-1133	2	5	5' UTR	-	8031		ENSG00000160097.21	108405
chr1	33307357	33307430			inside exon	inside	9	inside exon	0	1	2	inside transcription region	+	18550		ENSG00000225313.6	186625
chr1	33471385	33471941			overlaps 5'	overlaps 5'	0	covers exon(s)	0	1	2	inside transcription region	-	6759		ENSG00000304221.1	369640
