chr	start	end	name	annotation	description	region	distance	subregion	insideDistance	exonnumber	nexons	UTR	strand	geneL	codingL	Geneid	subjectHits
chr1	65550124	65551066			inside intron	inside	24435	inside intron	14479	2	19	5' UTR	+	109720		ENSG00000116678.20	52177
chr1	65667170	65668088			downstream	downstream	246502				20		+	220891		ENSG00000116678.20	52174
chr1	65992766	65993417			overlaps exon downstream	inside	30	overlaps exon downstream	0	1	3	inside transcription region	+	254808		ENSG00000184588.18	149027
chr1	66753056	66753329			inside intron	inside	524	inside intron	-471	1	5	inside transcription region	+	17975		ENSG00000152760.10	100655
chr1	67134582	67134959			overlaps exon downstream	inside	18	overlaps exon downstream	0	1	8	5' UTR	-	38681		ENSG00000203963.12	167371
chr1	67135089	67136335			inside intron	inside	95518	inside intron	-3861	2	10	5' UTR	-	138294		ENSG00000203963.12	167370
chr1	68050554	68051660			inside intron	inside	218245	inside intron	20139	3	9	inside transcription region	+	370678		ENSG00000232284.10	210003
chr1	68957107	68958710			inside intron	inside	19245	inside intron	-9204	2	3	inside transcription region	-	32228		ENSG00000294169.1	343254
chr1	70078299	70078858			inside intron	inside	318112	inside intron	-2000	18	21	inside transcription region	+	361807		ENSG00000033122.21	6193
chr1	70412280	70412474			inside intron	inside	897	inside intron	-696	1	11	inside transcription region	+	27821		ENSG00000116761.12	52373
chr1	71046417	71046796			overlaps exon downstream	inside	1012	overlaps exon downstream	0	1	2	inside transcription region	-	41954		ENSG00000050628.21	8355
chr1	72324264	72324382			inside intron	inside	40914	inside intron	-40858	1	8	inside transcription region	+	385987		ENSG00000227016.5	192708
chr1	72334745	72334842			inside intron	inside	51395	inside intron	-51339	1	8	inside transcription region	+	385987		ENSG00000227016.5	192708
chr1	72635670	72636981			inside intron	inside	77734	inside intron	11226	3	5	inside transcription region	+	195836		ENSG00000227016.5	192744
chr1	73062166	73063090			upstream	upstream	41702				1		+	1490		ENSG00000229636.2	201535
chr1	73081985	73085823			upstream	upstream	18969				1		+	1490		ENSG00000229636.2	201535
chr1	75124602	75127911			overlaps 5'	overlaps 5'	0	covers exon(s)	0	1	3	inside transcription region	-	46930		ENSG00000303412.1	366784
chr1	75137500	75137689			inside intron	inside	3112	inside intron	-238	3	9	inside transcription region	+	27145		ENSG00000162624.16	111687
chr1	75390929	75392106			inside intron	inside	15105	inside intron	3831	2	3	inside transcription region	+	41577		ENSG00000310335.1	385934
chr1	75723394	75724060			overlaps exon upstream	inside	186	overlaps exon upstream	0	2	2	inside transcription region	+	956		ENSG00000297240.1	351192
chr1	75725742	75726205			inside intron	inside	962	inside intron	-924	1	12	inside transcription region	+	38029		ENSG00000117054.15	52717
chr1	75796617	75797206			overlaps 5'	overlaps 5'	0	overlaps exon upstream	0	1	20	overlaps 5' UTR	+	116360		ENSG00000057468.7	9329
chr1	76075539	76076031			inside intron	inside	793	inside intron	-654	1	5	inside transcription region	+	559857		ENSG00000184005.12	148159
chr1	76642224	76644875			downstream	downstream	5347				1		+	462		ENSG00000272855.1	291250
chr1	76741672	76742071			overlaps exon downstream	inside	39	overlaps exon downstream	0	1	3	inside transcription region	-	16971		ENSG00000295874.1	347449
chr1	76745519	76746822			upstream	upstream	3409				3		-	16971		ENSG00000295874.1	347449
chr1	76765862	76766572			inside intron	inside	12742	inside intron	-7457	2	3	inside transcription region	-	21334		ENSG00000237552.2	226351
chr1	76971240	76971404			inside intron	inside	103760	inside intron	72799	3	5	inside transcription region	+	200066		ENSG00000117069.15	52728
chr1	77283579	77284884			inside intron	inside	500	inside intron	-395	1	5	5' UTR	+	14777		ENSG00000154027.19	101925
chr1	77687693	77688475			upstream	upstream	4274				14		-	118531		ENSG00000036549.13	6532
chr1	78407237	78409612			inside intron	inside	103353	inside intron	-8211	2	4	5' UTR	+	235865		ENSG00000122420.10	58245
chr1	78724709	78725699			upstream	upstream	23374				1		+	1586		ENSG00000235400.1	219735
chr1	79959597	79961108			downstream	downstream	90296				3		-	83671		ENSG00000285409.1	304966
chr1	80040959	80041337			inside intron	inside	10067	inside intron	9208	2	3	inside transcription region	-	83671		ENSG00000285409.1	304966
chr1	80142373	80143381			downstream	downstream	18369				2		+	357		ENSG00000277670.1	296528
chr1	80338066	80339487			downstream	downstream	35134				2		-	1257		ENSG00000225598.1	187566
chr1	80382105	80382549			upstream	upstream	7484				2		-	1257		ENSG00000225598.1	187566
chr1	80722428	80723576			downstream	downstream	18588				3		-	3146		ENSG00000301718.1	362413
chr1	82495217	82496515			inside intron	inside	59046	inside intron	-7892	2	2	inside transcription region	-	68467		ENSG00000233290.5	213056
chr1	82688286	82689660			inside intron	inside	124546	inside intron	-32197	2	4	inside transcription region	-	278944		ENSG00000233290.5	213058
chr1	83121915	83122107			inside intron	inside	296699	inside intron	-18910	4	5	inside transcription region	-	333340		ENSG00000233008.9	212160
chr1	83735677	83737491			overlaps exon upstream	inside	123501	overlaps exon upstream	0	4	4	inside transcription region	-	125489		ENSG00000233008.9	212210
chr1	83753515	83753967			inside intron	inside	107051	inside intron	-3215	3	3	inside transcription region	-	110876		ENSG00000233008.9	212221
chr1	83861140	83861397			overlaps exon downstream	inside	261	overlaps exon downstream	0	1	4	inside transcription region	+	18989		ENSG00000303457.1	366946
chr1	83996581	83998253			inside intron	inside	772	inside intron	677	1	6	inside transcription region	-	81339		ENSG00000137941.17	80808
chr1	84000005	84000524			covers exon(s)	inside	746	covers exon(s)	0	2	2	inside transcription region	-	1661		ENSG00000308077.1	380360
chr1	84297758	84298183			inside intron	inside	1023	inside intron	-13	2	3	inside transcription region	-	4439		ENSG00000294213.1	343399
chr1	84299796	84300907			inside intron	inside	238	inside intron	-151	1	4	inside transcription region	+	50512		ENSG00000203943.9	167347
chr1	84688665	84689562			inside intron	inside	1241	inside intron	1111	1	5	5' UTR	-	24684		ENSG00000117155.17	52886
chr1	84810473	84811215			downstream	downstream	81991				3		-	81604		ENSG00000171517.6	130569
chr1	84996382	84996579			inside intron	inside	534	inside intron	216	1	3	inside transcription region	-	31564		ENSG00000153898.13	101774
chr1	84998793	84999027			inside intron	inside	1572	inside intron	-1433	1	2	inside transcription region	+	54815		ENSG00000295769.1	347188
chr1	85061288	85061390			inside intron	inside	62141	inside intron	10537	2	22	5' UTR	+	133991		ENSG00000162643.13	111729
chr1	86502726	86503429			overlaps exon upstream	inside	901	overlaps exon upstream	0	2	2	inside transcription region	-	1663		ENSG00000299069.1	355550
chr1	87101731	87102347			inside intron	inside	108722	inside intron	1084	6	8	inside transcription region	+	176195		ENSG00000267561.2	284459
chr1	87147566	87148564			inside intron	inside	154557	inside intron	-13847	7	8	inside transcription region	+	176195		ENSG00000267561.2	284459
chr1	87151695	87152141			inside intron	inside	158686	inside intron	15994	8	8	inside transcription region	+	176195		ENSG00000267561.2	284459
chr1	87332343	87332706			inside intron	inside	562	inside intron	-91	1	4	inside transcription region	+	13234		ENSG00000143013.13	88596
chr1	88991422	88991882			inside intron	inside	877	inside intron	702	1	3	5' UTR	-	9408		ENSG00000213516.10	174546
chr1	88993642	88994174			inside intron	inside	658	inside intron	-543	1	6	inside transcription region	+	120614		ENSG00000307222.1	378390
chr1	89125498	89126067			covers exon(s)	inside	24389	covers exon(s)	0	4	15	5' UTR	-	44324		ENSG00000162645.13	111736
chr1	89197157	89199339			overlaps 5'	overlaps 5'	0	overlaps exon upstream	0	2	11	overlaps 5' UTR	-	17798		ENSG00000162654.9	111748
chr1	89525959	89526371			inside intron	inside	1076	inside intron	-936	1	7	5' UTR	+	72965		ENSG00000197147.15	159752
chr1	89631419	89632045			overlaps exon downstream	inside	878	overlaps exon downstream	0	2	3	inside transcription region	-	3552		ENSG00000231999.9	209132
chr1	89762266	89762494			inside intron	inside	250	inside intron	154	1	2	inside transcription region	-	3681		ENSG00000301602.1	362100
chr1	90356206	90358663			downstream	downstream	61422				2		-	42143		ENSG00000287372.2	312179
chr1	90731591	90732470			inside intron	inside	7657	inside intron	-7372	1	4	inside transcription region	+	69468		ENSG00000287076.2	310612
chr1	90833997	90834781			covers exon(s)	inside	1393	covers exon(s)	0	2	3	inside transcription region	-	4221		ENSG00000233593.13	213839
chr1	90839177	90840700			inside intron	inside	3517	inside intron	-3257	1	4	inside transcription region	+	13800		ENSG00000285532.2	305100
chr1	92804713	92805493			upstream	upstream	12309				18		-	283708		ENSG00000067208.17	12145
chr1	92876411	92877406			overlaps exon upstream	inside	84056	overlaps exon upstream	0	2	5	inside transcription region	-	119295		ENSG00000154511.12	102473
chr1	92960002	92960046			inside intron	inside	1416	inside intron	1329	1	5	inside transcription region	-	119295		ENSG00000154511.12	102473
chr1	93178156	93178742			inside intron	inside	1519	inside intron	1311	1	3	inside transcription region	-	24221		ENSG00000117500.13	53246
chr1	93845263	93845681			overlaps exon downstream	inside	1363	overlaps exon downstream	0	2	4	inside transcription region	-	93941		ENSG00000137936.18	80795
chr1	95232696	95233423			inside intron	inside	81319	inside intron	-1701	3	4	inside transcription region	+	95848		ENSG00000271092.5	288349
chr1	98044182	98044304			inside exon	inside	5689	inside exon	0	4	4	inside transcription region	-	7197		ENSG00000225206.13	186324
chr1	99002564	99003655			inside intron	inside	829	inside intron	779	1	2	inside transcription region	-	13628		ENSG00000117598.14	53373
chr1	99038652	99040272			inside intron	inside	34109	inside intron	-29916	2	5	inside transcription region	+	202174		ENSG00000232825.4	211427
chr1	99733000	99733578			inside intron	inside	32215	inside intron	-3251	8	17	inside transcription region	-	57090		ENSG00000156869.14	104776
chr1	100133843	100133986			inside intron	inside	628	inside intron	-527	1	6	inside transcription region	+	7597		ENSG00000122435.11	58262
chr1	100463827	100464320			inside intron	inside	21677	inside intron	-918	2	2	inside transcription region	-	23598		ENSG00000228086.2	196350
chr1	101308338	101309011			covers exon(s)	inside	144	covers exon(s)	0	2	4	inside transcription region	-	10921		ENSG00000303021.1	365625
chr1	101457175	101457721			downstream	downstream	30745				4		+	26650		ENSG00000301910.1	363046
chr1	101520485	101520880			downstream	downstream	94055				4		+	26650		ENSG00000301910.1	363046
chr1	102358962	102359947			inside intron	inside	5109	inside intron	5065	1	3	inside transcription region	-	140677		ENSG00000233359.3	213195
chr1	102774924	102775274			inside intron	inside	78568	inside intron	-1831	3	7	inside transcription region	-	90520		ENSG00000230864.2	205107
chr1	103334700	103335087			upstream	upstream	57899				2		-	2502		ENSG00000302502.1	364439
chr1	104877446	104879500			upstream	upstream	61183				2		+	1978		ENSG00000308659.1	381848
chr1	105216490	105216552			upstream	upstream	184125				5		-	33959		ENSG00000285981.1	306524
chr1	105218807	105221586			upstream	upstream	186442				5		-	33959		ENSG00000285981.1	306524
chr1	105248657	105249547			upstream	upstream	184447				1		+	827		ENSG00000225036.1	185971
chr1	106080662	106081348			inside intron	inside	7415	inside intron	1616	2	3	inside transcription region	+	11252		ENSG00000237480.4	226027
chr1	106264168	106265561			downstream	downstream	47865				5		+	41796		ENSG00000298939.1	355229
chr1	107020940	107022971			inside intron	inside	21804	inside intron	-2906	3	3	inside transcription region	-	27091		ENSG00000302874.1	365318
chr1	107479102	107480468			inside intron	inside	330508	inside intron	142	7	7	inside transcription region	+	332246		ENSG00000162631.20	111703
chr1	107994081	107994649			inside intron	inside	29710	inside intron	-29576	1	4	inside transcription region	+	78312		ENSG00000230489.3	204019
chr1	107995049	107995324			inside intron	inside	30678	inside intron	-30544	1	4	inside transcription region	+	78312		ENSG00000230489.3	204019
chr1	108017681	108019538			inside intron	inside	53310	inside intron	20727	2	4	inside transcription region	+	78312		ENSG00000230489.3	204019
chr1	108198827	108199610			inside exon	inside	1239	inside exon	0	1	1	3'UTR	-	2356		ENSG00000085491.17	20354
chr1	108561109	108561957			inside intron	inside	1009	inside intron	-543	1	11	inside transcription region	+	79222		ENSG00000162636.16	111706
chr1	108660646	108660699			inside intron	inside	365	inside intron	263	1	6	inside transcription region	-	12170		ENSG00000162639.16	111713
chr1	108661694	108661897			overlaps exon downstream	inside	144	overlaps exon downstream	0	1	3	inside transcription region	+	4696		ENSG00000285923.2	306403
chr1	108715589	108716682			inside intron	inside	2681	inside intron	1094	3	13	inside transcription region	+	29841		ENSG00000143107.10	88649
chr1	108875943	108876466			inside intron	inside	87018	inside intron	-26366	2	6	5' UTR	-	125824		ENSG00000162641.20	111724
chr1	109088996	109090277			inside exon	inside	581	inside exon	0	1	1	inside transcription region	-	2887		ENSG00000273382.1	292252
chr1	109113048	109113523			inside intron	inside	312	inside intron	109	1	4	inside transcription region	-	7784		ENSG00000179902.13	142936
chr1	109281109	109281733			overlaps exon downstream	inside	1389	overlaps exon downstream	0	4	6	inside transcription region	-	2136		ENSG00000134222.16	73506
chr1	109283911	109284362			promoter	promoter	725				7		-	3621		ENSG00000134222.16	73502
chr1	109394534	109396256			inside intron	inside	1605	inside intron	950	2	3	3'UTR	-	28331		ENSG00000134243.12	73534
chr1	109644499	109644577			close to 3'	close to 3'	939				2		+	536		ENSG00000309177.1	383093
chr1	109656695	109656961			covers exon(s)	inside	348	covers exon(s)	0	2	8	inside transcription region	+	4998		ENSG00000168765.19	125938
chr1	109686983	109687554			inside intron	inside	18932	inside intron	-5148	8	9	3'UTR	+	41498		ENSG00000213366.13	174337
chr1	109711624	109712633			overlaps 5'	overlaps 5'	0	covers exon(s)	0	3	8	overlaps 5' UTR	+	3460		ENSG00000134201.12	73450
chr1	109832394	109833139			inside intron	inside	4039	inside intron	160	3	4	inside transcription region	+	43434		ENSG00000228420.2	197680
chr1	110620402	110620793			overlaps exon downstream	inside	464	overlaps exon downstream	0	1	2	inside transcription region	-	5849		ENSG00000177301.16	139521
chr1	110675587	110675799			inside intron	inside	517	inside intron	-339	1	2	inside transcription region	+	17797		ENSG00000300042.1	358225
chr1	111039264	111040957			promoter	promoter	877				1		+	91		ENSG00000252760.1	253216
chr1	111289022	111290894			overlaps 5'	overlaps 5'	0	overlaps exon upstream	0	1	12	5' UTR	+	29712		ENSG00000134216.19	73488
chr1	111516387	111517187			inside intron	inside	46747	inside intron	-27519	2	5	inside transcription region	-	80365		ENSG00000121933.19	57662
chr1	111740865	111741074			inside intron	inside	435	inside intron	-322	1	3	inside transcription region	+	6072		ENSG00000227811.4	195108
chr1	112390469	112390719			promoter	promoter	368				2		+	4657		ENSG00000299457.1	356613
chr1	112391755	112392717			inside intron	inside	668	inside intron	-137	1	2	inside transcription region	+	4657		ENSG00000299457.1	356613
chr1	112640569	112641647			inside intron	inside	20737	inside intron	5562	2	10	inside transcription region	+	51784		ENSG00000116489.13	51956
