chr	start	end	name	annotation	description	region	distance	subregion	insideDistance	exonnumber	nexons	UTR	strand	geneL	codingL	Geneid	subjectHits
chr1	66931569	66932276			inside intron	inside	1326	inside intron	-1168	1	13	inside transcription region	+	57787		ENSG00000198160.15	162301
chr1	67134602	67134819			inside intron	inside	158	inside intron	110	1	8	5' UTR	-	38681		ENSG00000203963.12	167371
chr1	68050722	68051790			inside intron	inside	218413	inside intron	20009	3	9	inside transcription region	+	370678		ENSG00000232284.10	210003
chr1	68957107	68958710			inside intron	inside	19245	inside intron	-9204	2	3	inside transcription region	-	32228		ENSG00000294169.1	343254
chr1	70078299	70078858			inside intron	inside	318112	inside intron	-2000	18	21	inside transcription region	+	361807		ENSG00000033122.21	6193
chr1	71046417	71046754			overlaps exon downstream	inside	1054	overlaps exon downstream	0	1	2	inside transcription region	-	41954		ENSG00000050628.21	8355
chr1	72324264	72324382			inside intron	inside	40914	inside intron	-40858	1	8	inside transcription region	+	385987		ENSG00000227016.5	192708
chr1	72334743	72334842			inside intron	inside	51393	inside intron	-51337	1	8	inside transcription region	+	385987		ENSG00000227016.5	192708
chr1	72636079	72636981			inside intron	inside	78143	inside intron	11226	3	5	inside transcription region	+	195836		ENSG00000227016.5	192744
chr1	73081181	73085823			upstream	upstream	18969				1		+	1490		ENSG00000229636.2	201535
chr1	75124767	75127832			overlaps 5'	overlaps 5'	0	covers exon(s)	0	1	3	inside transcription region	-	46930		ENSG00000303412.1	366784
chr1	75723147	75724049			overlaps exon downstream	inside	564	overlaps exon downstream	0	1	4	inside transcription region	-	17377		ENSG00000293044.2	337732
chr1	75725706	75726145			inside intron	inside	926	inside intron	-888	1	12	inside transcription region	+	38029		ENSG00000117054.15	52717
chr1	75788104	75789240			overlaps exon upstream	inside	581	overlaps exon upstream	0	2	6	inside transcription region	+	3995		ENSG00000137955.16	80861
chr1	75796688	75797172			overlaps 5'	overlaps 5'	0	overlaps exon upstream	0	1	20	overlaps 5' UTR	+	116360		ENSG00000057468.7	9329
chr1	76075539	76076146			inside intron	inside	793	inside intron	-654	1	5	inside transcription region	+	559857		ENSG00000184005.12	148159
chr1	76279488	76280155			inside intron	inside	204742	inside intron	33649	2	5	inside transcription region	+	559857		ENSG00000184005.12	148159
chr1	76642224	76644875			downstream	downstream	5347				1		+	462		ENSG00000272855.1	291250
chr1	76741672	76742071			overlaps exon downstream	inside	39	overlaps exon downstream	0	1	3	inside transcription region	-	16971		ENSG00000295874.1	347449
chr1	76745519	76746585			upstream	upstream	3409				3		-	16971		ENSG00000295874.1	347449
chr1	76765862	76766256			inside intron	inside	13058	inside intron	-7457	2	3	inside transcription region	-	21334		ENSG00000237552.2	226351
chr1	76971240	76972211			inside intron	inside	103760	inside intron	71992	3	5	inside transcription region	+	200066		ENSG00000117069.15	52728
chr1	77283579	77285013			inside intron	inside	500	inside intron	-395	1	5	5' UTR	+	14777		ENSG00000154027.19	101925
chr1	77687940	77688475			upstream	upstream	4521				14		-	118531		ENSG00000036549.13	6532
chr1	78650228	78651574			inside intron	inside	370	inside intron	-322	1	6	inside transcription region	+	14220		ENSG00000137965.11	80894
chr1	78723852	78725699			upstream	upstream	23374				1		+	1586		ENSG00000235400.1	219735
chr1	78884708	78885289			downstream	downstream	121441				15		-	116966		ENSG00000162618.15	111650
chr1	79959597	79961108			downstream	downstream	90296				3		-	83671		ENSG00000285409.1	304966
chr1	80040959	80041540			inside intron	inside	9864	inside intron	9005	2	3	inside transcription region	-	83671		ENSG00000285409.1	304966
chr1	80142516	80143381			downstream	downstream	18512				2		+	357		ENSG00000277670.1	296528
chr1	80337932	80339487			downstream	downstream	35134				2		-	1257		ENSG00000225598.1	187566
chr1	80382105	80382549			upstream	upstream	7484				2		-	1257		ENSG00000225598.1	187566
chr1	82495217	82496515			inside intron	inside	59046	inside intron	-7892	2	2	inside transcription region	-	68467		ENSG00000233290.5	213056
chr1	82688286	82689660			inside intron	inside	124546	inside intron	-32197	2	4	inside transcription region	-	278944		ENSG00000233290.5	213058
chr1	83121915	83122107			inside intron	inside	296699	inside intron	-18910	4	5	inside transcription region	-	333340		ENSG00000233008.9	212160
chr1	83735677	83737491			overlaps exon upstream	inside	123501	overlaps exon upstream	0	4	4	inside transcription region	-	125489		ENSG00000233008.9	212210
chr1	83752782	83753967			inside intron	inside	107051	inside intron	-2482	3	3	inside transcription region	-	110876		ENSG00000233008.9	212221
chr1	83861117	83861397			overlaps exon downstream	inside	238	overlaps exon downstream	0	1	4	inside transcription region	+	18989		ENSG00000303457.1	366946
chr1	83996652	83998253			inside intron	inside	772	inside intron	677	1	6	inside transcription region	-	81339		ENSG00000137941.17	80808
chr1	84164260	84164917			inside intron	inside	19938	inside intron	-6854	2	7	inside transcription region	+	52374		ENSG00000142875.21	88485
chr1	84297758	84297956			covers exon(s)	inside	183	covers exon(s)	0	2	2	inside transcription region	-	779		ENSG00000294213.1	343400
chr1	84388756	84389395			inside intron	inside	8436	inside intron	-3944	2	8	inside transcription region	-	32403		ENSG00000240520.8	230555
chr1	84996350	84996579			inside intron	inside	534	inside intron	216	1	3	inside transcription region	-	31564		ENSG00000153898.13	101774
chr1	86503382	86504117			covers exon(s)	inside	213	covers exon(s)	0	1	2	inside transcription region	-	1663		ENSG00000299069.1	355550
chr1	87101310	87102347			inside intron	inside	108301	inside intron	1084	6	8	inside transcription region	+	176195		ENSG00000267561.2	284459
chr1	87147566	87148783			inside intron	inside	154557	inside intron	-13847	7	8	inside transcription region	+	176195		ENSG00000267561.2	284459
chr1	87151921	87152630			inside intron	inside	158912	inside intron	15505	8	8	inside transcription region	+	176195		ENSG00000267561.2	284459
chr1	87336112	87336991			inside intron	inside	4331	inside intron	2544	2	4	inside transcription region	+	13234		ENSG00000143013.13	88596
chr1	88991521	88991959			inside intron	inside	800	inside intron	625	1	3	5' UTR	-	9408		ENSG00000213516.10	174546
chr1	88993642	88994174			inside intron	inside	658	inside intron	-543	1	6	inside transcription region	+	120614		ENSG00000307222.1	378390
chr1	89128571	89130267			overlaps exon downstream	inside	97	overlaps exon downstream	0	1	4	inside transcription region	+	38111		ENSG00000286802.2	309730
chr1	89197769	89199339			overlaps 5'	overlaps 5'	0	covers exon(s)	0	1	11	overlaps 5' UTR	-	17798		ENSG00000162654.9	111748
chr1	90356206	90358663			downstream	downstream	61422				2		-	42143		ENSG00000287372.2	312179
chr1	90707852	90708386			overlaps exon downstream	inside	67	overlaps exon downstream	0	1	5	inside transcription region	-	20522		ENSG00000300064.1	358300
chr1	90731591	90732470			inside intron	inside	7657	inside intron	-7372	1	4	inside transcription region	+	69468		ENSG00000287076.2	310612
chr1	90833348	90834889			covers exon(s)	inside	1285	covers exon(s)	0	2	3	inside transcription region	-	4221		ENSG00000233593.13	213839
chr1	90839177	90840943			inside intron	inside	3517	inside intron	-3257	1	4	inside transcription region	+	13800		ENSG00000285532.2	305100
chr1	92785850	92786077			inside intron	inside	6317	inside intron	6266	1	19	inside transcription region	-	278738		ENSG00000067208.17	12149
chr1	92876411	92877406			overlaps exon upstream	inside	84056	overlaps exon upstream	0	2	5	inside transcription region	-	119295		ENSG00000154511.12	102473
chr1	92959833	92960054			inside intron	inside	1408	inside intron	1321	1	5	inside transcription region	-	119295		ENSG00000154511.12	102473
chr1	93178156	93178742			inside intron	inside	1519	inside intron	1311	1	3	inside transcription region	-	24221		ENSG00000117500.13	53246
chr1	93850855	93850917			downstream	downstream	3681				1		+	1765		ENSG00000260464.1	273368
chr1	95232696	95233398			inside intron	inside	81319	inside intron	-1701	3	4	inside transcription region	+	95848		ENSG00000271092.5	288349
chr1	96803883	96804871			inside exon	inside	169	inside exon	0	1	6	inside transcription region	+	11315		ENSG00000117569.20	53327
chr1	98044182	98044304			inside exon	inside	5689	inside exon	0	4	4	inside transcription region	-	7197		ENSG00000225206.13	186324
chr1	99038652	99040272			inside intron	inside	34109	inside intron	-29916	2	5	inside transcription region	+	202174		ENSG00000232825.4	211427
chr1	99383778	99384434			downstream	downstream	84914				4		+	10726		ENSG00000117600.14	53376
chr1	99733000	99733578			inside intron	inside	32215	inside intron	-3251	8	17	inside transcription region	-	57090		ENSG00000156869.14	104776
chr1	100568376	100569135			inside intron	inside	77825	inside intron	-9082	3	3	inside transcription region	-	87857		ENSG00000230402.3	203662
chr1	101308338	101309011			covers exon(s)	inside	144	covers exon(s)	0	2	4	inside transcription region	-	10921		ENSG00000303021.1	365625
chr1	101520485	101520880			downstream	downstream	94055				4		+	26650		ENSG00000301910.1	363046
chr1	102358962	102359189			inside intron	inside	5867	inside intron	5823	1	3	inside transcription region	-	140677		ENSG00000233359.3	213195
chr1	102774810	102775274			inside intron	inside	78568	inside intron	-1717	3	7	inside transcription region	-	90520		ENSG00000230864.2	205107
chr1	103334700	103335087			upstream	upstream	57899				2		-	2502		ENSG00000302502.1	364439
chr1	104778855	104780616			upstream	upstream	160067				2		+	1978		ENSG00000308659.1	381848
chr1	104877446	104879500			upstream	upstream	61183				2		+	1978		ENSG00000308659.1	381848
chr1	105218807	105220946			upstream	upstream	186442				5		-	33959		ENSG00000285981.1	306524
chr1	106080662	106081371			inside intron	inside	7415	inside intron	1593	2	3	inside transcription region	+	11252		ENSG00000237480.4	226027
chr1	107020940	107022971			inside intron	inside	21804	inside intron	-2906	3	3	inside transcription region	-	27091		ENSG00000302874.1	365318
chr1	107479102	107480690			overlaps exon upstream	inside	330508	overlaps exon upstream	0	7	7	inside transcription region	+	332246		ENSG00000162631.20	111703
chr1	107994003	107994649			inside intron	inside	29632	inside intron	-29498	1	4	inside transcription region	+	78312		ENSG00000230489.3	204019
chr1	107995049	107995324			inside intron	inside	30678	inside intron	-30544	1	4	inside transcription region	+	78312		ENSG00000230489.3	204019
chr1	108000438	108001090			inside intron	inside	36067	inside intron	-35933	1	4	inside transcription region	+	78312		ENSG00000230489.3	204019
chr1	108017681	108019538			inside intron	inside	53310	inside intron	20727	2	4	inside transcription region	+	78312		ENSG00000230489.3	204019
chr1	108198827	108199610			inside exon	inside	1239	inside exon	0	1	1	3'UTR	-	2356		ENSG00000085491.17	20354
chr1	108660646	108660706			inside intron	inside	358	inside intron	256	1	6	inside transcription region	-	12170		ENSG00000162639.16	111713
chr1	108695706	108695999			overlaps exon downstream	inside	3365	overlaps exon downstream	0	3	7	overlaps 5' UTR	+	9462		ENSG00000134186.12	73439
chr1	108715589	108716682			inside intron	inside	2681	inside intron	1094	3	13	inside transcription region	+	29841		ENSG00000143107.10	88649
chr1	108852098	108852687			inside intron	inside	110797	inside intron	-2521	2	6	5' UTR	-	125824		ENSG00000162641.20	111724
chr1	108876067	108876386			inside intron	inside	87098	inside intron	-26490	2	6	5' UTR	-	125824		ENSG00000162641.20	111724
chr1	109089046	109090249			inside exon	inside	609	inside exon	0	1	1	inside transcription region	-	2887		ENSG00000273382.1	292252
chr1	109113111	109113371			inside intron	inside	464	inside intron	261	1	4	inside transcription region	-	7784		ENSG00000179902.13	142936
chr1	109394534	109395968			inside intron	inside	1893	inside intron	1238	2	3	3'UTR	-	28331		ENSG00000134243.12	73534
chr1	109643583	109643961			overlaps exon downstream	inside	23	overlaps exon downstream	0	1	2	inside transcription region	+	536		ENSG00000309177.1	383093
chr1	109644426	109644549			close to 3'	close to 3'	866				2		+	536		ENSG00000309177.1	383093
chr1	109656688	109656961			covers exon(s)	inside	341	covers exon(s)	0	2	8	inside transcription region	+	4998		ENSG00000168765.19	125938
chr1	109686983	109687554			inside intron	inside	18932	inside intron	-5148	8	9	3'UTR	+	41498		ENSG00000213366.13	174337
chr1	109711624	109712633			overlaps 5'	overlaps 5'	0	covers exon(s)	0	3	8	overlaps 5' UTR	+	3460		ENSG00000134201.12	73450
chr1	109832457	109833139			inside intron	inside	4102	inside intron	160	3	4	inside transcription region	+	43434		ENSG00000228420.2	197680
chr1	109912042	109912747			inside intron	inside	1056	inside intron	-979	1	9	inside transcription region	+	14212		ENSG00000184371.14	148732
chr1	110620343	110620697			overlaps exon downstream	inside	560	overlaps exon downstream	0	1	2	inside transcription region	-	5849		ENSG00000177301.16	139521
chr1	111039750	111040957			promoter	promoter	877				1		+	91		ENSG00000252760.1	253216
chr1	111516463	111517187			inside intron	inside	46747	inside intron	-27595	2	5	inside transcription region	-	80365		ENSG00000121933.19	57662
chr1	112391787	112392515			inside intron	inside	700	inside intron	-169	1	2	inside transcription region	+	4657		ENSG00000299457.1	356613
chr1	112397474	112398027			inside intron	inside	955	inside intron	-888	1	6	5' UTR	+	59787		ENSG00000143079.15	88630
chr1	112640626	112641659			inside intron	inside	20794	inside intron	5550	2	10	inside transcription region	+	51784		ENSG00000116489.13	51956
chr1	112706191	112706376			inside intron	inside	4979	inside intron	-2384	4	6	3'UTR	-	8707		ENSG00000271810.5	289087
chr1	112742715	112743662			upstream	upstream	4433				1		+	380		ENSG00000234790.1	217825
chr1	112854504	112855314			inside intron	inside	4179	inside intron	-4076	1	4	inside transcription region	+	62146		ENSG00000226419.10	190268
chr1	112954071	112954860			inside intron	inside	103835	inside intron	5616	2	5	inside transcription region	+	158198		ENSG00000226419.10	190263
chr1	113388822	113389238			inside intron	inside	2065	inside intron	1927	1	2	inside transcription region	-	34309		ENSG00000303143.1	365922
chr1	114582270	114582474			downstream	downstream	87637				18		-	87263		ENSG00000175984.16	137827
chr1	114854753	114855066			overlaps 5'	overlaps 5'	0	covers exon(s)	0	1	32	5' UTR	+	140507		ENSG00000198765.12	163792
chr1	114875329	114875670			inside intron	inside	16779	inside intron	398	5	6	inside transcription region	+	18332		ENSG00000198765.12	163797
chr1	115148081	115148582			promoter	promoter	85				2		-	2302		ENSG00000303558.1	367201
chr1	115564350	115565269			overlaps 5'	overlaps 5'	0	overlaps exon upstream	0	1	1	inside transcription region	+	831		ENSG00000232185.1	209778
chr1	115688704	115688992			inside intron	inside	37302	inside intron	2126	7	7	inside transcription region	+	40452		ENSG00000173218.15	133752
chr1	115840278	115841093			inside exon	inside	2824	inside exon	0	1	1	5' UTR	-	7225		ENSG00000177551.5	139941
chr1	115930141	115930640			inside intron	inside	46212	inside intron	-1900	3	3	inside transcription region	-	49330		ENSG00000303689.1	367555
chr1	115977288	115978319			inside intron	inside	674	inside intron	-573	1	6	inside transcription region	+	55276		ENSG00000163393.13	113116
chr1	116138029	116138499			overlaps 3'	overlaps 3'	26175	overlaps exon downstream	0	7	7	3'UTR	+	26295		ENSG00000173212.5	133724
chr1	116189151	116191677			inside intron	inside	24885	inside intron	11933	2	2	inside transcription region	+	39821		ENSG00000235933.3	221218
